Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude,year,Date
2017S003395    ,Eixample,Sant Antoni,Calàbria / Mistral                                ,Friday,4,14,13,Morning,1,0,1,2,2.158329,41.377186,2017,2017-04-14
2017S002536    ,Eixample,la Nova Esquerra de l'Eixample,AV SARRIÀ                                         ,Thursday,3,30,9,Morning,1,0,1,2,2.144172,41.390292,2017,2017-03-30
2017S010141    ,Eixample,Sant Antoni,Villarroel / Tamarit                              ,Tuesday,12,5,11,Morning,1,0,1,1,2.163313,41.380341,2017,2017-12-05
2017S009942    ,Eixample,la Dreta de l'Eixample,Rosselló / Pau Claris                             ,Wednesday,11,29,8,Morning,1,0,1,2,2.161847,41.39672,2017,2017-11-29
2017S000286    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Llúria                     ,Thursday,1,12,10,Morning,1,0,1,1,2.163111,41.397455,2017,2017-01-12
2017S001231    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / Rosselló                        ,Tuesday,2,14,15,Afternoon,1,0,1,2,2.163111,41.397455,2017,2017-02-14
2017S000297    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Thursday,1,12,12,Morning,1,0,1,1,2.164649,41.392787,2017,2017-01-12
2017S006270    ,Eixample,la Dreta de l'Eixample,Mallorca / Pau Claris                             ,Tuesday,7,18,10,Morning,1,0,1,2,2.164111,41.395009,2017,2017-07-18
2017S006106    ,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Thursday,7,13,14,Afternoon,1,0,1,2,2.159495,41.396524,2017,2017-07-13
2017S006613    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Sunday,7,30,0,Night,1,0,1,2,2.160617,41.396571,2017,2017-07-30
2017S008560    ,Eixample,la Dreta de l'Eixample,Cinc d'Oros                                       ,Wednesday,10,18,5,Night,0,0,0,1,2.159529,41.396527,2017,2017-10-18
2017S002457    ,Eixample,la Sagrada Família,CONSELL DE CENT / Castillejos                     ,Monday,3,27,21,Afternoon,2,0,2,3,2.182252,41.403495,2017,2017-03-27
2017S001226    ,Eixample,la Sagrada Família,ARAGÓ                                             ,Tuesday,2,14,11,Morning,1,0,1,2,2.18125,41.404618,2017,2017-02-14
2017S000607    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / València                        ,Monday,1,23,15,Afternoon,1,0,1,3,2.166369,41.394987,2017,2017-01-23
2017S002050    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,Tuesday,3,14,12,Morning,1,0,1,2,2.162632,41.396262,2017,2017-03-14
2017S000236    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pau Claris                          ,Tuesday,1,10,18,Afternoon,1,0,1,2,2.161465,41.397016,2017,2017-01-10
2017S003926    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Wednesday,5,3,17,Afternoon,1,0,1,2,2.166369,41.394987,2017,2017-05-03
2017S009798    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Friday,11,24,14,Afternoon,1,0,1,2,2.166369,41.394987,2017,2017-11-24
2017S003953    ,Eixample,la Dreta de l'Eixample,Balmes / Aragó                                    ,Thursday,5,4,13,Morning,1,0,1,2,2.16187,41.389891,2017,2017-05-04
2017S009038    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,11,2,8,Morning,1,0,1,3,2.162231,41.390377,2017,2017-11-02
2017S008589    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Wednesday,10,18,16,Afternoon,1,0,1,2,2.164158,41.391422,2017,2017-10-18
2017S005495    ,Eixample,la Sagrada Família,Lepant / Enamorats                                ,Friday,6,23,12,Morning,1,0,1,2,2.18026,41.401742,2017,2017-06-23
2017S007851    ,Eixample,la Sagrada Família,Aragó / Lepant                                    ,Friday,9,22,13,Morning,1,0,1,2,2.178945,41.402738,2017,2017-09-22
2017S004369    ,Eixample,la Sagrada Família,Aragó / Lepant                                    ,Wednesday,5,17,8,Morning,1,0,1,2,2.178945,41.402738,2017,2017-05-17
2017S010230    ,Eixample,la Sagrada Família,Marina / Aragó                                    ,Sunday,12,10,12,Morning,1,0,1,2,2.17783,41.401877,2017,2017-12-10
2017S005542    ,Eixample,la Sagrada Família,Marina / Diagonal                                 ,Monday,6,26,7,Morning,1,0,1,2,2.178449,41.401264,2017,2017-06-26
2017S008978    ,Eixample,la Sagrada Família,Enamorats / Padilla                               ,Monday,10,30,18,Afternoon,1,0,1,1,2.180578,41.403101,2017,2017-10-30
2017S006539    ,Eixample,la Sagrada Família,València / Padilla                                ,Thursday,7,27,7,Morning,4,0,4,2,2.17889,41.404391,2017,2017-07-27
2017S009445    ,Eixample,la Sagrada Família,Aragó / Lepant                                    ,Tuesday,11,14,18,Afternoon,1,0,1,3,2.178945,41.402738,2017,2017-11-14
2017S001299    ,Eixample,la Dreta de l'Eixample,ROSSELLÓ / Rbla Catalunya                         ,Thursday,2,16,13,Morning,1,0,1,2,2.158845,41.394428,2017,2017-02-16
2017S009385    ,Eixample,la Dreta de l'Eixample,Diagonal / Augusta                                ,Sunday,11,12,21,Afternoon,1,1,2,1,2.155714,41.395567,2017,2017-11-12
2017S006592    ,Eixample,la Dreta de l'Eixample,Gràcia / Provença                                 ,Friday,7,28,21,Afternoon,1,0,1,2,2.1616,41.394818,2017,2017-07-28
2017S010261    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Monday,12,11,19,Afternoon,1,0,1,1,2.159778,41.39589,2017,2017-12-11
2017S003795    ,Eixample,la Sagrada Família,Mallorca / Lepant                                 ,Friday,4,28,16,Afternoon,1,0,1,2,2.176692,41.40444,2017,2017-04-28
2017S010358    ,Eixample,la Dreta de l'Eixample,Catalunya / Provença                              ,Thursday,12,14,21,Afternoon,1,0,1,2,2.15998,41.393601,2017,2017-12-14
2017S009879    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Monday,11,27,18,Afternoon,1,0,1,1,2.163803,41.393036,2017,2017-11-27
2017S008217    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Thursday,10,5,12,Morning,1,0,1,2,2.163803,41.393036,2017,2017-10-05
2017S007622    ,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,Thursday,9,14,20,Afternoon,1,0,1,2,2.162709,41.393924,2017,2017-09-14
2017S007026    ,Eixample,la Dreta de l'Eixample,Gràcia / Mallorca                                 ,Wednesday,8,16,21,Afternoon,1,0,1,2,2.162709,41.393924,2017,2017-08-16
2017S001709    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Thursday,3,2,8,Morning,1,0,1,2,2.157645,41.395813,2017,2017-03-02
2017S001911    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Wednesday,3,8,19,Afternoon,2,0,2,2,2.156099,41.395426,2017,2017-03-08
2017S006890    ,Eixample,la Sagrada Família,Padilla / València                                ,Thursday,8,10,16,Afternoon,1,0,1,2,2.17889,41.404391,2017,2017-08-10
2017S003388    ,Eixample,la Sagrada Família,València                                          ,Thursday,4,13,13,Morning,1,0,1,2,2.17839,41.403877,2017,2017-04-13
2017S001627    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Rbla Catalunya                         ,Monday,2,27,22,Night,1,0,1,1,2.162304,41.391909,2017,2017-02-27
2017S004590    ,Eixample,la Sagrada Família,Castillejos / Consell de Cent                     ,Wednesday,5,24,13,Morning,1,0,1,2,2.182252,41.403495,2017,2017-05-24
2017S000271    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Gràcia                              ,Wednesday,1,11,21,Afternoon,1,0,1,2,2.163803,41.393036,2017,2017-01-11
2017S000004    ,Eixample,la Sagrada Família,BALMES / Rosselló                                 ,Sunday,1,1,7,Morning,1,0,1,2,2.157359,41.39331,2017,2017-01-01
2017S010764    ,Eixample,la Sagrada Família,Dos de Maig                                       ,Saturday,12,30,12,Morning,2,0,2,1,2.180678,41.407948,2017,2017-12-30
2017S010439    ,Eixample,la Sagrada Família,Cartagena / València                              ,Monday,12,18,8,Morning,2,0,2,1,2.18111,41.406037,2017,2017-12-18
2017S010769    ,Eixample,la Sagrada Família,València / Castillejos                            ,Saturday,12,30,16,Afternoon,1,0,1,2,2.180011,41.405225,2017,2017-12-30
2017S010340    ,Eixample,la Dreta de l'Eixample,València / Catalunya                              ,Thursday,12,14,18,Afternoon,1,0,1,2,2.162304,41.391909,2017,2017-12-14
2017S010678    ,Eixample,la Dreta de l'Eixample,Còrsega                                           ,Tuesday,12,26,20,Afternoon,1,0,1,2,2.160866,41.397831,2017,2017-12-26
2017S010339    ,Eixample,la Dreta de l'Eixample,Gràcia / Aragó                                    ,Thursday,12,14,18,Afternoon,2,0,2,9,2.164884,41.392165,2017,2017-12-14
2017S004261    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Catalunya                       ,Saturday,5,13,16,Afternoon,1,0,1,2,2.167024,41.388486,2017,2017-05-13
2017S007111    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Tuesday,8,22,7,Morning,1,0,1,2,2.163023,41.397178,2017,2017-08-22
2017S004896    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Llúria                        ,Saturday,6,3,19,Afternoon,1,0,1,2,2.163111,41.397455,2017,2017-06-03
2017S007072    ,Eixample,la Dreta de l'Eixample,Rosselló / Roger de Llúria                        ,Friday,8,18,23,Night,2,0,2,2,2.163111,41.397455,2017,2017-08-18
2017S006114    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Thursday,7,13,17,Afternoon,1,0,1,2,2.160532,41.397011,2017,2017-07-13
2017S009216    ,Eixample,la Sagrada Família,València / Cartagena                              ,Tuesday,11,7,23,Night,2,0,2,1,2.18111,41.406037,2017,2017-11-07
2017S005832    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Aragó                           ,Wednesday,7,5,8,Morning,1,0,1,2,2.167508,41.39414,2017,2017-07-05
2017S009115    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Saturday,11,4,14,Afternoon,2,0,2,2,2.164884,41.392165,2017,2017-11-04
2017S009284    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Thursday,11,9,18,Afternoon,1,0,1,2,2.163803,41.393036,2017,2017-11-09
2017S007953    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Tuesday,9,26,15,Afternoon,2,0,2,1,2.161094,41.395653,2017,2017-09-26
2017S000305    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,Thursday,1,12,15,Afternoon,3,0,3,2,2.164884,41.392165,2017,2017-01-12
2017S001270    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,Wednesday,2,15,14,Afternoon,1,0,1,3,2.164884,41.392165,2017,2017-02-15
2017S008612    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Provença                                 ,Thursday,10,19,8,Morning,1,0,1,1,2.1585,41.392446,2017,2017-10-19
2017S009387    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Provença                                 ,Sunday,11,12,21,Afternoon,1,0,1,2,2.1585,41.392446,2017,2017-11-12
2017S009409    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Monday,11,13,16,Afternoon,1,0,1,1,2.156205,41.385633,2017,2017-11-13
2017S010367    ,Eixample,l'Antiga Esquerra de l'Eixample,Roma / Aragó                                      ,Friday,12,15,15,Afternoon,1,0,1,2,2.157337,41.386477,2017,2017-12-15
2017S001897    ,Eixample,l'Antiga Esquerra de l'Eixample,DIPUTACIÓ                                         ,Wednesday,3,8,13,Morning,1,0,1,3,2.158002,41.383729,2017,2017-03-08
2017S008677    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Aribau                                 ,Friday,10,20,13,Morning,1,0,1,2,2.157353,41.3899,2017,2017-10-20
2017S001518    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Mallorca                               ,Friday,2,24,7,Morning,1,0,1,1,2.156207,41.389042,2017,2017-02-24
2017S008836    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Enric Granados                  ,Wednesday,10,25,16,Afternoon,1,0,1,2,2.161854,41.38819,2017,2017-10-25
2017S010683    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova                                          ,Wednesday,12,27,2,Night,0,0,0,2,2.159582,41.384563,2017,2017-12-27
2017S003531    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Diagonal                                 ,Thursday,4,20,16,Afternoon,1,0,1,2,2.154711,41.395317,2017,2017-04-20
2017S009290    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Friday,11,10,2,Night,2,0,2,2,2.15664,41.389232,2017,2017-11-10
2017S000799    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / GV Corts Catalanes                       ,Monday,1,30,15,Afternoon,1,0,1,2,2.165353,41.387244,2017,2017-01-30
2017S010114    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Muntaner                               ,Monday,12,4,14,Afternoon,1,0,1,2,2.156207,41.389042,2017,2017-12-04
2017S000072    ,Eixample,l'Antiga Esquerra de l'Eixample,MALLORCA / Aribau                                 ,Wednesday,1,4,10,Morning,1,0,1,2,2.157353,41.3899,2017,2017-01-04
2017S005060    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,6,9,16,Afternoon,1,0,1,2,2.158936,41.387497,2017,2017-06-09
2017S010662    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Tuesday,12,26,11,Morning,1,0,1,2,2.162509,41.385852,2017,2017-12-26
2017S001072    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ                                             ,Wednesday,2,8,19,Afternoon,1,0,1,2,2.157157,41.386219,2017,2017-02-08
2017S003106    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Villarroel                      ,Tuesday,4,4,12,Morning,2,0,2,2,2.157334,41.384783,2017,2017-04-04
2017S009838    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Sunday,11,26,6,Morning,0,2,2,1,2.153553,41.39478,2017,2017-11-26
2017S005161    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,6,13,5,Night,0,0,0,2,2.152746,41.394572,2017,2017-06-13
2017S008487    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,Sunday,10,15,18,Afternoon,1,0,1,2,2.159597,41.38819,2017,2017-10-15
2017S009836    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Saturday,11,25,21,Afternoon,1,0,1,2,2.160721,41.385621,2017,2017-11-25
2017S006070    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / València                               ,Wednesday,7,12,13,Morning,1,0,1,2,2.157335,41.38818,2017,2017-07-12
2017S005497    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Casanova                               ,Friday,6,23,14,Afternoon,1,0,1,2,2.156205,41.387333,2017,2017-06-23
2017S004520    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Monday,5,22,11,Morning,1,0,1,1,2.162627,41.385505,2017,2017-05-22
2017S003777    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Friday,4,28,8,Morning,1,0,1,2,2.163105,41.385547,2017,2017-04-28
2017S006190    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Sunday,7,16,1,Night,1,0,1,2,2.151307,41.394459,2017,2017-07-16
2017S010149    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,12,5,14,Afternoon,2,0,2,2,2.151281,41.394198,2017,2017-12-05
2017S006721    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Còrsega                                ,Thursday,8,3,10,Morning,1,0,1,2,2.152803,41.391612,2017,2017-08-03
2017S009404    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Còrsega                                ,Monday,11,13,12,Morning,1,0,1,2,2.152803,41.391612,2017,2017-11-13
2017S010540    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres / Muntaner                                ,Wednesday,12,20,16,Afternoon,1,0,1,2,2.150548,41.393318,2017,2017-12-20
2017S009589    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados / València                         ,Saturday,11,18,13,Morning,1,0,1,2,2.1596,41.38989,2017,2017-11-18
2017S005845    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,7,5,10,Morning,1,0,1,2,2.158465,41.38733,2017,2017-07-05
2017S009393    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Aribau                                    ,Monday,11,13,9,Morning,1,0,1,2,2.152821,41.393315,2017,2017-11-13
2017S008523    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Monday,10,16,23,Night,2,0,2,2,2.159022,41.385927,2017,2017-10-16
2017S006181    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Comte d'Urgell                            ,Saturday,7,15,20,Afternoon,2,0,2,2,2.155059,41.384771,2017,2017-07-15
2017S003141    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Wednesday,4,5,9,Morning,1,0,1,1,2.161079,41.387752,2017,2017-04-05
2017S009911    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Diputació                              ,Tuesday,11,28,15,Afternoon,1,0,1,2,2.159596,41.384772,2017,2017-11-28
2017S007817    ,Eixample,la Nova Esquerra de l'Eixample,Entença                                           ,Monday,9,11,21,Afternoon,1,0,1,3,2.149939,41.379988,2017,2017-09-11
